-0.248461359	-0.673344553	-0.693147181	-1.427116356	-0.174353387	-0.040821995	-0.385662481	-0.544727175	-0.820980552	-1.049822124	-0.415515444	-1.560647748	-0.94160854	-0.798507696	-0.994252273	-0.916290732	-0.798507696	-0.733969175	-0.46203546	-1.078809661	-0.867500568	-1.46967597	-0.891598119
-0.510825624	-0.733969175	-0.579818495	-1.514127733	-0.371063681	-0.328504067	-0.527632742	-0.597837001	-0.967584026	-1.171182982	-0.510825624	-1.832581464	-0.967584026	-0.776528789	-1.108662625	-0.916290732	-0.891598119	-0.84397007	-0.673344553	-1.021651248	-0.653926467	-1.514127733	-0.967584026
-0.494296322	-0.776528789	-0.693147181	-1.514127733	-0.314710745	-0.198450939	-0.46203546	-0.494296322	-0.967584026	-0.994252273	-0.478035801	-1.897119985	-0.84397007	-0.776528789	-0.967584026	-0.867500568	-0.755022584	-0.820980552	-0.820980552	-0.94160854	-0.967584026	-1.514127733	-1.021651248
-0.198450939	-0.798507696	-0.798507696	-1.386294361	-0.198450939	0.039220713	-0.385662481	-0.430782916	-0.916290732	-1.021651248	-0.287682072	-1.347073648	-0.733969175	-0.693147181	-0.867500568	-0.755022584	-0.693147181	-0.616186139	-0.733969175	-0.798507696	-0.733969175	-1.560647748	-0.967584026
-0.15082289	-0.798507696	-0.798507696	-1.272965676	-0.040821995	0.148420005	-0.314710745	-0.415515444	-0.776528789	-0.84397007	-0.223143551	-0.967584026	-0.597837001	-0.494296322	-0.562118918	-0.634878272	-0.673344553	-0.371063681	-0.713349888	-0.798507696	-0.371063681	-1.560647748	-0.733969175
-0.030459207	-0.597837001	-0.527632742	-0.994252273	0.048790164	0.19062036	-0.287682072	-0.371063681	-0.616186139	-0.820980552	-0.010050336	-0.798507696	-0.46203546	-0.446287103	-0.415515444	-0.314710745	-0.478035801	-0.342490309	-0.446287103	-0.579818495	-0.105360516	-1.514127733	-0.776528789
-0.061875404	-0.527632742	-0.314710745	-0.713349888	0.157003749	0.231111721	-0.287682072	-0.385662481	-0.616186139	-0.579818495	-0.020202707	-0.755022584	-0.314710745	-0.356674944	-0.446287103	-0.127833372	-0.356674944	-0.198450939	-0.46203546	-0.527632742	-0.116533816	-1.46967597	-0.46203546
-0.162518929	-0.274436846	-0.248461359	-0.84397007	0.048790164	0.019802627	-0.083381609	-0.261364764	-0.616186139	-0.693147181	-0.174353387	-0.798507696	-0.430782916	-0.415515444	-0.478035801	-0.562118918	-0.579818495	-0.248461359	-0.248461359	-0.579818495	-0.198450939	-1.514127733	-0.46203546
-0.400477567	-0.328504067	-0.713349888	-1.347073648	-0.301105093	-0.342490309	-0.371063681	-0.314710745	-0.84397007	-0.916290732	-0.328504067	-1.049822124	-0.820980552	-0.755022584	-0.820980552	-0.733969175	-0.733969175	-0.494296322	-0.400477567	-0.891598119	-0.653926467	-1.514127733	-0.634878272
-0.755022584	-0.634878272	-0.867500568	-1.966112856	-0.634878272	-0.673344553	-0.733969175	-0.478035801	-1.203972804	-1.30933332	-0.733969175	-1.897119985	-0.94160854	-0.916290732	-1.272965676	-0.916290732	-0.994252273	-0.820980552	-0.867500568	-1.203972804	-0.94160854	-1.560647748	-1.021651248
0.122217633	-0.040821995	-0.105360516	-0.356674944	-0.198450939	-0.510825624	-0.116533816	0.086177696	-0.162518929	-0.891598119	-0.544727175	-0.967584026	-0.261364764	-0.579818495	-1.078809661	-0.162518929	-0.248461359	-0.478035801	-0.430782916	-0.430782916	-0.527632742	-1.237874356	-0.673344553
-0.116533816	-0.116533816	-0.094310679	-0.755022584	-0.579818495	-1.021651248	-0.494296322	-0.040821995	-0.562118918	-1.272965676	-0.713349888	-1.021651248	-0.430782916	-0.891598119	-1.237874356	-0.248461359	-0.446287103	-0.733969175	-0.415515444	-0.356674944	-0.673344553	-1.347073648	-0.84397007
-0.385662481	-0.248461359	-0.314710745	-1.237874356	-0.597837001	-0.994252273	-0.713349888	-0.127833372	-0.776528789	-1.272965676	-0.820980552	-1.427116356	-0.597837001	-0.94160854	-1.272965676	-0.510825624	-0.634878272	-0.967584026	-0.510825624	-0.634878272	-0.733969175	-1.347073648	-1.049822124
-0.634878272	-0.494296322	-0.478035801	-1.771956842	-0.579818495	-0.693147181	-0.415515444	-0.342490309	-1.021651248	-1.46967597	-0.776528789	-1.171182982	-0.776528789	-1.078809661	-1.386294361	-0.579818495	-0.733969175	-0.755022584	-0.713349888	-0.776528789	-0.916290732	-1.386294361	-0.967584026
-0.713349888	-0.430782916	-0.494296322	-1.660731207	-0.693147181	-0.867500568	-0.544727175	-0.478035801	-1.139434283	-1.514127733	-0.713349888	-1.347073648	-0.867500568	-1.171182982	-1.46967597	-0.713349888	-0.867500568	-0.994252273	-0.755022584	-0.798507696	-0.994252273	-1.46967597	-1.078809661
-0.776528789	-0.579818495	-0.510825624	-1.966112856	-0.755022584	-0.916290732	-0.776528789	-0.430782916	-1.049822124	-1.609437912	-0.867500568	-1.609437912	-0.653926467	-1.139434283	-1.660731207	-0.527632742	-0.755022584	-1.049822124	-0.693147181	-0.820980552	-1.021651248	-1.46967597	-1.049822124
-0.430782916	-0.415515444	-0.301105093	-1.386294361	-0.693147181	-1.049822124	-0.733969175	0.019802627	-0.84397007	-1.427116356	-0.84397007	-0.776528789	-0.287682072	-0.94160854	-1.272965676	-0.46203546	-0.544727175	-0.653926467	-0.46203546	-0.562118918	-0.755022584	-1.514127733	-0.776528789
-0.139262067	-0.248461359	-0.040821995	-0.510825624	-0.083381609	-0.597837001	-0.274436846	0.378436436	-0.105360516	-0.755022584	-0.544727175	-0.415515444	0.231111721	-0.46203546	-0.84397007	-0.072570693	-0.030459207	0.009950331	-0.210721031	-0.248461359	-0.127833372	-1.514127733	-0.328504067
0.385262401	0.139761942	0.322083499	0.350656872	0.364643114	0.039220713	0.357674444	0.647103242	0.488580015	-0.174353387	-0.139262067	-0.162518929	0.39877612	-0.083381609	-0.127833372	0.21511138	0.21511138	0.392042088	-0.061875404	0.131028262	0.076961041	-1.46967597	-0.198450939
0.444685821	0.223143551	0.405465108	0.364643114	0.652325186	0.198850859	0.482426149	0.837247525	0.500775288	-0.198450939	0.09531018	-0.446287103	0.587786665	0.086177696	-0.415515444	0.425267735	0.254642218	0.322083499	0.09531018	0.223143551	-0.198450939	-1.46967597	-0.248461359
0.09531018	0.223143551	0.2390169	-0.210721031	0.451075619	0.09531018	0.2390169	0.688134639	0.157003749	-0.46203546	-0.116533816	-1.078809661	0.482426149	-0.072570693	-0.446287103	0.19062036	0.086177696	0.39877612	0.019802627	0.048790164	-0.544727175	-1.46967597	-0.400477567
0.048790164	0.058268908	0.113328685	-0.527632742	0.231111721	0.039220713	0.048790164	0.350656872	0.076961041	-0.527632742	-0.198450939	-1.427116356	0.270027137	-0.342490309	-1.021651248	0.009950331	0.104360015	0.173953307	-0.051293294	0.148420005	-0.916290732	-1.272965676	-0.510825624
-0.061875404	0.009992112	-0.061875404	-0.616186139	0.207014169	0.058268908	-0.020202707	-0.051293294	-0.010050336	-0.562118918	-0.15082289	-1.272965676	-0.274436846	-0.186329578	-0.798507696	-0.261364764	-0.116533816	-0.15082289	-0.083381609	-0.174353387	-0.616186139	-1.139434283	-0.634878272
-0.301105093	-0.301105093	-0.287682072	-0.916290732	0.067658648	-0.094310679	-0.287682072	-0.385662481	-0.186329578	-0.693147181	-0.328504067	-1.660731207	-0.46203546	-0.415515444	-0.94160854	-0.544727175	-0.478035801	-0.342490309	-0.248461359	-0.46203546	-0.653926467	-1.30933332	-0.776528789
-0.400477567	-0.446287103	-0.446287103	-0.673344553	-0.010050336	-0.040821995	-0.544727175	-0.415515444	-0.371063681	-0.84397007	-0.478035801	-1.897119985	-0.579818495	-0.210721031	-1.203972804	-0.673344553	-0.562118918	-0.562118918	-0.415515444	-0.597837001	-0.776528789	-1.347073648	-0.891598119
-0.562118918	-0.494296322	-0.430782916	-0.916290732	-0.174353387	-0.446287103	-0.527632742	-0.385662481	-0.510825624	-0.891598119	-0.693147181	-2.040220829	-0.693147181	-0.314710745	-1.021651248	-0.653926467	-0.478035801	-0.713349888	-0.562118918	-0.616186139	-0.798507696	-1.386294361	-0.916290732
-0.400477567	-0.430782916	-0.46203546	-1.049822124	-0.116533816	0.086177696	-0.371063681	-0.15082289	-0.430782916	-0.891598119	-0.446287103	-1.609437912	-0.616186139	-0.342490309	-0.867500568	-0.616186139	-0.46203546	-0.597837001	-0.616186139	-0.562118918	-0.634878272	-1.386294361	-0.798507696
-0.162518929	-0.46203546	-0.446287103	-0.916290732	0.009950331	-0.061875404	-0.301105093	-0.210721031	-0.342490309	-0.867500568	-0.328504067	-1.272965676	-0.510825624	-0.248461359	-0.693147181	-0.46203546	-0.314710745	-0.446287103	-0.673344553	-0.510825624	-0.400477567	-1.46967597	-0.562118918
0.165514438	-0.210721031	0.19062036	-0.328504067	0.343589704	0.207014169	-0.061875404	-0.040821995	0.009200203	-0.776528789	-0.210721031	-0.776528789	0.019802627	-0.105360516	-0.342490309	-0.162518929	0.122217633	-0.116533816	-0.223143551	-0.15082289	0.122217633	-1.386294361	-0.000821995
0.148420005	-0.094310679	0.412109651	-0.210721031	0.292669614	0.378436436	0.048790164	0.198850859	0.113328685	-0.371063681	-0.162518929	-0.713349888	0.21511138	0.067658648	-0.072570693	0.364643114	0.463734016	0.131028262	-0.061875404	0.21511138	0.336472237	-1.272965676	0.009200203
0.285178942	0.139761942	0.657520003	0.182321557	0.392042088	0.371563556	0.198850859	0.357674444	0.270027137	-0.186329578	-0.127833372	-0.478035801	0.662687973	0.157003749	0.058268908	0.802001585	0.488580015	0.322083499	0.048790164	0.593326845	0.425267735	-1.203972804	0.122217633
0.418710335	0.470003629	0.576613364	0.343589704	0.506817602	0.104360015	0.277631737	0.815364813	0.350656872	0.058268908	-0.072570693	-0.356674944	0.425267735	0.009950331	-0.051293294	0.553885113	0.385262401	0.2390169	0.357674444	0.246860078	0.350656872	-1.078809661	0.029558802
0.21511138	0.500775288	0.31481074	0.19062036	0.223143551	-0.127833372	0.086177696	0.604315967	0.039220713	-0.210721031	-0.314710745	-0.527632742	0.19062036	-0.342490309	-0.356674944	0.246860078	0.122217633	-0.051293294	0.09531018	0.086177696	0.076961041	-1.139434283	-0.223143551
0.076961041	0.254642218	-0.020202707	-0.385662481	-0.094310679	-0.597837001	-0.072570693	0.3074847	-0.072570693	-0.634878272	-0.494296322	-1.108662625	-0.105360516	-0.415515444	-0.755022584	-0.083381609	-0.15082289	-0.478035801	-0.116533816	-0.328504067	-0.274436846	-1.203972804	-0.527632742
0.09531018	0.122217633	-0.127833372	-0.562118918	-0.162518929	-0.301105093	-0.186329578	0.058268908	-0.235722334	-0.733969175	-0.314710745	-1.171182982	-0.083381609	-0.478035801	-0.820980552	-0.105360516	-0.139262067	-0.400477567	-0.562118918	-0.15082289	-0.755022584	-1.386294361	-0.544727175
-0.261364764	-0.083381609	-0.116533816	-1.049822124	-0.446287103	-0.597837001	-0.314710745	-0.094310679	-0.478035801	-0.994252273	-0.693147181	-1.514127733	-0.385662481	-0.713349888	-1.203972804	-0.314710745	-0.597837001	-0.616186139	-0.634878272	-0.301105093	-0.891598119	-1.347073648	-0.494296322
-0.46203546	-0.301105093	-0.301105093	-1.30933332	-0.597837001	-0.798507696	-0.415515444	-0.174353387	-0.755022584	-1.30933332	-0.597837001	-1.386294361	-0.653926467	-0.867500568	-1.347073648	-0.597837001	-0.653926467	-0.693147181	-0.616186139	-0.597837001	-0.891598119	-1.386294361	-0.733969175
-0.713349888	-0.562118918	-0.446287103	-1.609437912	-0.820980552	-0.994252273	-0.616186139	-0.430782916	-0.994252273	-1.30933332	-0.84397007	-1.347073648	-0.867500568	-0.994252273	-1.386294361	-0.673344553	-0.713349888	-0.84397007	-0.733969175	-0.673344553	-0.867500568	-1.427116356	-0.733969175
-1.078809661	-0.562118918	-0.510825624	-1.897119985	-1.049822124	-1.108662625	-0.84397007	-0.46203546	-1.139434283	-1.46967597	-0.916290732	-1.660731207	-0.798507696	-1.078809661	-1.46967597	-0.733969175	-0.820980552	-0.994252273	-0.755022584	-0.84397007	-1.078809661	-1.46967597	-0.867500568
-0.916290732	-0.579818495	-0.579818495	-2.040220829	-1.078809661	-1.171182982	-0.891598119	-0.478035801	-1.049822124	-1.560647748	-0.94160854	-1.386294361	-0.84397007	-1.171182982	-1.609437912	-0.616186139	-0.755022584	-1.108662625	-0.867500568	-0.867500568	-1.108662625	-1.514127733	-0.94160854
-0.342490309	-0.400477567	-0.371063681	-1.237874356	-0.891598119	-1.078809661	-0.755022584	-0.162518929	-0.820980552	-1.560647748	-0.916290732	-1.30933332	-0.430782916	-0.84397007	-1.272965676	-0.46203546	-0.494296322	-0.616186139	-0.713349888	-0.579818495	-0.579818495	-1.514127733	-0.597837001
-0.274436846	-0.261364764	0.019802627	-0.030459207	-0.301105093	-0.579818495	-0.274436846	0.277631737	-0.061875404	-0.84397007	-0.46203546	-0.314710745	0.270027137	-0.446287103	-0.84397007	-0.072570693	-0.139262067	0.139761942	-0.385662481	-0.105360516	-0.139262067	-1.560647748	-0.235722334
0.019802627	0.113328685	0.223143551	0.425267735	0.277631737	-0.127833372	0.086177696	0.536493371	0.31481074	-0.174353387	-0.127833372	-0.051293294	0.336472237	0.019802627	-0.105360516	0.254642218	0.113328685	0.451075619	0.207014169	0.254642218	-0.15082289	-1.514127733	-0.15082289
0.350656872	0.3074847	0.392042088	0.506817602	0.565313809	0.067658648	0.231111721	0.717839793	0.425267735	-0.094310679	0.157003749	-0.371063681	0.39877612	0.223143551	-0.356674944	0.207014169	0.122217633	0.2390169	0.254642218	0.3074847	-0.15082289	-1.514127733	-0.248461359
0.2390169	0.357674444	0.378436436	-0.061875404	0.343589704	0.09531018	0.285178942	0.587786665	0.148420005	-0.597837001	-0.083381609	-0.891598119	0.329303747	-0.15082289	-0.755022584	0.067658648	0.173953307	-0.030459207	0.165514438	0.198850859	-0.415515444	-1.46967597	-0.301105093
0.246860078	0.207014169	0.182321557	-0.314710745	0.31481074	0.029558802	0.139761942	0.451075619	0.019802627	-0.755022584	-0.186329578	-1.021651248	0.223143551	-0.274436846	-0.967584026	0.009200203	0.392042088	-0.235722334	0.019802627	0.19062036	-0.653926467	-1.272965676	-0.314710745
-0.174353387	-0.061875404	0.139761942	-0.653926467	0.254642218	-0.051293294	-0.15082289	-0.105360516	0.001990203	-0.597837001	-0.198450939	-1.108662625	-0.210721031	-0.287682072	-0.867500568	-0.061875404	0.139761942	-0.139262067	0.122217633	-0.051293294	-0.634878272	-1.078809661	-0.527632742
-0.261364764	-0.328504067	-0.328504067	-0.634878272	0.048790164	0.067658648	-0.314710745	-0.314710745	-0.083381609	-0.46203546	-0.223143551	-1.386294361	-0.544727175	-0.094310679	-0.562118918	-0.478035801	-0.301105093	-0.356674944	-0.072570693	-0.400477567	-0.562118918	-1.203972804	-0.776528789
-0.127833372	-0.342490309	-0.342490309	-0.693147181	0.076961041	0.173953307	-0.274436846	-0.274436846	-0.248461359	-0.198450939	-0.116533816	-1.203972804	-0.494296322	-0.198450939	-0.579818495	-0.478035801	-0.328504067	-0.430782916	-0.186329578	-0.342490309	-0.46203546	-1.347073648	-0.798507696
-0.223143551	-0.430782916	-0.446287103	-0.891598119	-0.083381609	0.048790164	-0.371063681	-0.314710745	-0.616186139	-0.430782916	-0.198450939	-1.272965676	-0.755022584	-0.328504067	-0.597837001	-0.653926467	-0.597837001	-0.478035801	-0.328504067	-0.634878272	-0.494296322	-1.427116356	-0.84397007
